Каллорий сожжено,Вес,Возраст,Пол,Продолжительность,Частота сердцебиений,Индекс массы тела
292.1630285,98.73284531,52,2,37,114,30.4401352
244.5728363,68.07317445,47,1,39,117,26.28823172
460.6836833,90.71863969,48,1,39,130,27.49907797
475.8197474,56.12122013,45,1,34,141,31.74136834
357.293849,102.0343233,47,2,24,103,18.7335252
318.7938767,79.30015289,58,2,42,141,28.24546961
297.9603645,66.80161714,23,2,47,149,20.70540172
418.5504762,75.12161245,59,2,31,122,25.92811886
126.1490379,80.56224127,24,1,35,122,24.50358058
443.5053264,64.87942304,33,2,48,103,25.46905201
114.6624711,62.15625433,30,2,44,141,30.799359
415.4921989,62.83487905,32,2,54,120,23.69437096
289.1034986,77.25093016,59,2,20,161,32.11525424
193.9370555,85.86504142,42,1,20,115,26.65127036
413.7641314,61.68722657,34,1,53,119,33.11417266
326.7338486,91.70062089,59,2,57,123,23.80904109
253.0869571,48.1117315,46,2,54,175,31.87659654
217.2212042,88.6336291,55,1,45,119,25.31070202
197.0741086,88.9382123,18,1,38,168,19.08888901
296.6982048,63.57820869,55,2,38,108,23.54016044
258.3731168,98.66249262,25,1,33,146,22.70932406
435.7560312,95.24945727,45,1,44,161,33.1200344
479.0355032,85.6281097,24,1,32,130,31.2335491
138.5750273,56.06198157,47,2,46,134,31.20825105
421.3554821,92.94955132,48,1,44,151,24.37750102
242.958245,74.07169886,43,2,48,165,24.02518463
260.6949492,78.94006189,18,2,46,128,25.82382572
487.9336692,78.90211871,50,1,33,179,29.08319284
328.4223973,79.58157931,19,2,46,152,23.44118918
445.4784439,50.08093884,50,2,49,142,27.06201846
354.3813529,50.34117709,50,2,41,108,25.0769999
328.2852903,87.43721081,49,2,50,164,19.18729594
404.218979,94.52756446,42,2,60,153,25.97302254
463.1455148,82.86507179,55,1,44,116,34.27400213
383.0746426,64.08746474,27,2,60,150,24.01055993
222.7452722,71.48161357,28,2,23,177,23.1074507
287.5587985,81.42326768,32,2,38,103,20.48858702
367.9321932,62.8853405,45,1,28,120,33.08562047
239.8666015,97.84733655,39,2,48,178,29.33795783
196.3839915,72.02778181,28,1,49,175,29.14745236
325.7689685,94.67411,47,2,27,160,22.35001111
318.033371,62.69427947,56,1,47,172,32.74795785
233.9365992,93.08010316,34,1,46,147,34.52275247
226.257812,52.15121698,57,1,33,168,31.83227073
105.6859474,76.03866856,19,1,40,101,24.79420608
254.337978,65.37106415,40,1,31,155,25.63446786
184.3349389,87.563912,22,1,60,165,26.33755724
196.6171053,85.20983068,39,2,23,131,25.65733104
127.5859471,56.62101233,43,2,46,109,29.21571734
453.6138498,66.82840634,24,1,30,138,20.28498155
336.9180557,64.01777876,29,2,50,156,23.35864717
207.3015921,91.08466957,39,2,33,149,20.38972138
133.1080418,57.19523257,37,1,22,144,27.35652425
387.3083535,54.07143336,50,1,50,171,21.56176268
495.4912315,79.83579385,48,1,26,147,19.70734564
451.3785111,65.94504963,45,2,42,154,19.1716029
146.4668348,90.46514449,45,2,37,117,23.61703221
192.4230644,93.02183537,18,1,24,111,31.69353562
144.837631,87.30763284,47,2,36,160,30.21570144
144.0284509,76.39580534,39,1,25,120,21.82551828
481.4590159,93.37787729,41,1,48,144,33.13000669
414.915273,77.91704972,28,2,25,141,24.88940505
483.2619114,58.85359991,29,2,43,173,29.57926767
427.8544156,98.66161203,47,2,51,113,28.2234065
469.3684872,88.35362776,47,1,40,119,32.02514359
302.4017194,93.9864475,46,1,29,134,23.23524096
190.5048385,70.18469003,43,2,52,163,24.09246454
204.6691848,89.66141193,38,2,35,165,28.2387005
203.2828976,54.80096217,41,2,21,169,30.55578804
129.0458567,73.21865742,28,1,33,160,22.99571906
358.3236552,71.09861285,21,1,28,120,29.59623822
278.432146,71.72595225,41,1,49,157,25.63982582
361.6970306,99.439642,32,2,36,158,21.73333873
211.1735859,87.8228222,40,1,60,167,18.78637867
424.8680756,88.92411192,43,2,55,167,23.01047702
101.9468197,68.44702225,21,2,46,135,27.47057647
311.3017605,60.86733233,40,2,56,163,23.46145312
266.8547567,86.53388301,45,2,42,115,29.63342815
219.6644769,74.73566636,33,2,45,167,19.57065135
385.5980195,51.07741764,43,2,34,151,34.99547806
283.3777711,78.98319253,46,2,36,114,26.21417902
261.3165457,62.59987749,29,1,35,132,26.60214709
136.4237177,91.76092525,59,2,59,153,30.37368127
339.8668231,71.4136003,24,1,59,122,34.27137956
172.9072401,69.63555977,45,2,51,158,19.19288478
180.6651485,47.79958563,30,1,53,129,27.96004255
254.4774048,83.21876145,55,1,40,171,24.76226683
321.4660516,74.83956774,18,2,44,124,23.87122313
444.1835461,63.41829378,22,1,60,170,27.82377223
190.7949592,60.63076734,52,2,35,179,27.07591819
244.6281895,92.24954823,37,1,32,117,23.52884259
328.6495472,66.80471842,57,1,37,171,29.52403581
340.5006356,89.59456389,19,2,48,114,29.62170219
325.6401481,54.28474779,58,1,23,171,34.79747924
171.0075677,91.32238298,45,2,24,139,24.16195538
156.5661429,85.7619724,37,2,42,173,18.84729542
325.1905044,76.36544183,49,2,47,169,25.0906351
157.9388192,79.89672672,46,2,22,156,30.77489383
436.5106052,66.77589413,36,2,22,162,32.73037309
108.049054,49.11877134,33,2,54,152,27.52195518
202.2209174,64.44108645,40,2,33,163,19.03138546
447.7948701,89.83569744,47,2,33,134,27.31435103
440.163448,96.98852717,43,2,32,138,32.43670532
288.900656,63.17219224,48,2,37,178,20.64831306
128.9230248,53.7472367,52,2,31,158,30.33068217
212.9737425,89.75831403,19,2,42,177,22.94163829
300.9901645,53.19944622,36,1,43,103,22.70897778
368.0177024,65.47225836,39,2,39,113,25.2718249
228.9487836,84.82579856,18,1,25,139,34.92147637
308.0039912,77.73383578,57,1,36,115,19.91949084
290.8650618,64.00482414,21,1,51,110,31.0172232
163.750768,80.52140047,27,1,29,165,30.25001985
415.9541075,103.6322083,24,1,36,120,26.12322292
355.9091341,98.12004101,19,1,26,161,23.65581212
416.5139754,70.82754747,36,2,54,105,20.7797667
499.3810837,92.08389593,38,2,40,135,21.09795415
497.8846026,74.98482519,37,2,37,179,33.77658119
264.8340334,88.17009162,47,2,30,137,31.96601322
287.0107564,57.57726925,18,1,22,121,18.9424432
352.7780933,63.8629162,60,1,49,141,21.39976367
204.1603851,75.8638592,46,1,26,141,29.97661254
223.310943,55.63350563,26,1,43,124,28.17528081
243.4428412,75.1335503,36,2,60,137,21.97401421
105.4449961,83.77766447,53,2,42,151,28.23812873
239.8678928,56.75602817,57,1,39,164,20.29306342
105.7955081,99.1471327,47,2,29,104,31.62620843
386.5074489,53.29612053,48,1,44,161,31.39230606
103.483282,70.36144754,38,1,38,142,34.83632493
428.484096,92.32889993,47,2,21,169,21.60901378
133.0787757,47.39332963,58,2,60,103,19.73765737
268.7563031,73.0698458,22,1,56,128,29.05449865
434.0853905,63.63222148,21,1,59,140,25.05152854
361.1681421,76.61585344,47,1,60,158,28.08794663
246.9615793,71.27068858,50,1,22,139,22.65522229
432.6703129,77.07838225,33,2,20,128,26.26813502
379.9393549,81.08540487,29,2,33,180,30.17599339
376.3484212,83.18743186,54,2,39,125,33.31667436
459.8741664,79.34119784,56,1,35,168,29.58794768
221.6280355,89.95832512,22,1,21,146,18.67874993
402.1521438,72.02402331,50,2,32,145,20.77088219
413.4410714,74.02978481,30,2,20,108,32.60489685
128.0009908,89.06908858,47,1,23,151,21.7097401
364.3410368,82.42956268,28,2,43,147,27.93120678
170.0596764,93.95167448,31,1,28,122,24.99446449
364.4422117,76.36206657,50,2,41,174,29.73027287
295.3556306,99.85444299,53,2,43,130,27.22607261
353.7663063,76.60482762,45,2,32,120,23.75691816
444.4520792,73.89560019,29,1,49,147,32.40506054
309.8481296,98.15100925,29,2,24,173,33.72697995
190.3255236,71.48626511,22,2,25,102,23.65464963
156.0813973,89.5883034,38,2,27,140,23.55364788
430.0971543,48.1440557,60,2,51,168,26.12827591
472.2623743,71.51967097,50,2,26,153,33.02815592
165.3267975,81.97339628,48,1,55,108,24.49965752
184.0239397,95.01491198,44,2,49,133,26.91326228
469.4206366,98.22441809,25,1,56,116,34.55420242
212.016407,86.5692331,50,1,23,135,23.90724163
427.2284457,50.98572085,30,2,45,150,21.41617365
398.8693065,57.82587217,45,2,48,158,23.62974124
493.1016568,60.75146821,43,2,59,145,27.53285507
428.0838538,59.10912391,22,1,44,148,25.98365764
161.9756857,72.18842989,29,2,58,108,27.40712474
427.0092329,71.29144755,47,2,47,103,34.85134333
367.8347429,75.21706157,39,2,26,120,20.71309178
195.0488313,94.32965663,24,1,54,159,24.60232066
166.5256922,96.34996593,29,1,36,169,33.38033764
161.1826524,78.90207369,33,1,56,132,28.07648044
469.6351921,81.0874897,27,2,53,159,31.8438692
453.4651888,91.70881755,48,2,24,143,29.32016534
416.0320452,65.71412524,54,2,20,154,33.47377949
128.6854459,88.03736915,27,1,46,145,30.7989851
332.0700086,76.66034985,18,2,30,134,30.7262722
381.6374674,50.12081178,56,2,57,114,21.84901231
198.2032255,84.64135348,59,1,57,125,28.06998729
406.5725018,88.07064745,37,1,58,108,22.30863025
198.1161774,86.25089381,28,2,33,103,33.77405409
349.1593018,94.02283013,48,2,44,127,27.71892687
381.9539977,85.81729351,41,1,60,110,26.55534613
149.0607431,68.09979414,59,1,59,167,25.15321842
301.3598548,77.21294749,52,1,21,161,21.54007964
268.3797364,76.69520788,59,2,40,133,24.46100493
267.4329159,94.72487916,37,2,59,154,32.67717841
111.8220482,54.01685739,49,1,31,136,21.54320986
434.6620643,98.83536243,39,2,49,113,27.34473054
149.1837422,89.19164793,60,1,38,164,18.97586989
485.7271123,60.02479412,27,1,25,165,20.17870434
265.6931258,63.83185643,21,1,56,113,33.9425289
424.9149053,51.8985868,18,1,30,112,24.10448881
179.2448566,82.67318861,47,1,42,153,18.96165303
256.5307515,61.73802621,59,1,53,147,24.42764098
152.2483763,82.26202649,41,2,37,101,19.03136588
417.6658108,66.8463838,54,2,54,116,21.2387857
463.7035789,64.81818445,44,1,36,110,26.85859907
238.2123264,87.63845035,44,2,39,107,32.73058272
472.1365994,52.48262912,26,1,42,173,20.74861838
141.8095049,87.15914058,26,1,51,120,30.10824637
491.935445,50.8347352,43,1,21,133,26.5708927
186.7248826,51.10336785,59,2,31,103,18.99072687
222.274779,102.9929649,18,2,51,177,32.99530886
483.420455,100.409121,46,1,42,111,31.90825134
155.0359191,57.32170171,58,1,50,179,24.81677697
103.4354662,76.68313837,54,2,52,176,34.57052709
373.4662703,80.9314012,19,1,34,134,25.19767693
205.6417966,58.76729058,31,1,47,133,19.55389058
292.2347278,89.97080275,53,2,40,126,25.55491415
104.7006406,64.30676929,53,2,32,161,28.18158377
318.622503,85.28806776,55,1,45,104,30.24017748
101.0697178,60.65949591,59,2,30,127,28.23094348
431.1230843,53.57624039,42,2,24,164,34.03562649
193.7968229,57.98935372,43,1,21,157,18.71128585
391.3035783,88.56994757,25,2,37,100,33.06384753
414.0475981,79.13417967,56,2,53,108,30.89482411
329.3406897,60.34126627,28,1,31,132,33.02858254
371.0035139,74.08596309,25,1,36,114,20.93053492
325.3569823,79.89739184,59,1,23,144,31.61838312
295.7912419,68.49495439,33,2,49,126,23.0013724
317.6172897,77.83211543,43,2,25,129,23.88564406
414.7995277,85.84625183,47,2,33,135,34.52410399
334.7122969,62.71791004,36,2,38,145,27.66533858
491.3469804,77.33125001,29,1,34,104,22.71140888
434.9279549,57.68647992,26,2,53,175,22.18605915
211.1234805,60.19393177,53,1,32,158,34.91984518
202.1943477,81.13759877,34,1,53,125,33.08027136
433.4297729,60.12245509,58,2,58,174,31.60685178
402.4296916,70.89306958,19,2,20,178,27.10782014
103.3698305,75.83925784,28,1,37,179,29.84212139
436.5775021,84.49237211,31,1,34,133,23.40661752
459.3660114,66.32100031,27,1,23,132,27.50828156
143.2762221,74.6727155,35,2,45,178,18.66816427
121.2585394,62.806158,42,1,23,141,19.14058137
464.3195502,55.82983047,27,1,28,137,33.31268076
104.6019427,72.74311051,25,2,48,173,28.28008335
453.4742271,65.26670183,58,2,52,139,26.63566539
113.585438,86.77285886,40,1,47,126,20.34353468
358.1121528,60.10804264,44,2,26,110,21.7214376
148.6876423,91.59326993,49,2,60,157,23.87246598
146.7072602,63.93670502,34,2,23,119,21.23764136
437.8646697,82.68880836,55,2,32,169,20.49621863
402.2292064,90.81331646,52,1,51,116,31.75310456
440.8363781,84.48360848,46,1,26,171,23.08561344
301.7250469,84.70153079,22,1,33,123,30.48198444
196.8220574,71.68720845,48,1,32,158,33.25414962
301.2597799,61.31856621,39,2,40,172,27.00567002
324.3079994,57.46415217,40,2,33,121,33.15128359
137.1285553,86.6758373,57,1,40,134,26.94879959
174.2961388,73.91353085,37,2,53,113,25.48739189
275.0741077,93.34223444,25,2,44,159,21.13435001
130.6890786,65.67868718,49,2,43,151,19.9556784
226.7238738,50.29156537,52,2,50,130,34.85814576
326.5735744,101.3627273,33,2,45,178,18.56562493
399.3724206,64.1737888,56,1,44,155,26.2855302
325.2413403,56.67225473,54,1,46,137,34.02791176
106.8609422,93.17778628,18,1,30,110,20.33105241
426.2582464,52.61977393,50,1,21,129,25.24769204
108.4637167,67.70288755,20,2,38,151,31.36086122
326.5392984,73.75267579,51,1,46,160,19.26036877
444.9655819,93.7695324,48,1,28,106,22.16906648
390.0889941,79.1425633,39,1,51,152,33.8016118
350.6312091,101.6653782,42,2,30,158,22.15280051
219.9614416,53.72205363,33,1,43,172,25.03219899
310.9658166,97.70598178,59,1,37,106,24.33666921
370.37084,95.45546512,55,2,40,175,32.16152929
388.2766854,50.88608023,57,1,40,116,20.99509675
119.1873113,74.4211064,53,2,30,175,21.73415852
394.7231438,67.55512477,59,2,53,116,28.03178631
196.9516208,52.54088208,50,1,28,178,30.13572893
481.8342138,57.39207495,23,1,43,143,28.34355959
247.855853,63.75796751,28,2,20,159,18.57434358
262.0791248,58.55395136,36,1,20,143,22.0357012
221.7049665,90.39135113,26,2,52,163,26.99414581
129.9434082,97.95316699,27,2,25,137,30.07204633
200.097098,77.8107058,31,1,42,117,30.53383919
264.330072,70.29204271,53,2,22,126,21.42689494
291.7361887,50.69288575,40,1,51,176,20.67066883
175.9401531,60.28956555,34,1,49,117,26.59893998
150.7615404,92.05057752,30,1,28,150,26.88450183
296.774031,58.54191935,34,2,31,123,29.20041825
388.6534506,75.27823413,21,1,43,110,29.72223519
240.2169199,55.67243795,41,2,47,100,28.84661153
422.3141248,58.70671515,37,2,42,140,33.41135214
147.7599344,80.93167321,54,2,33,175,32.99292897
426.1875245,77.85734774,59,2,45,166,18.68058008
255.4457242,83.61855067,40,2,33,144,24.21915158
270.1172568,61.16772245,39,2,43,144,30.50801445
348.5407026,71.94835443,57,1,22,153,18.51887781
393.7708473,101.9284632,41,1,27,144,31.67797025
371.6881577,91.47555555,23,2,31,169,29.68228224
353.4504223,76.37088372,52,2,51,123,28.40282022
191.5711596,89.09778147,19,2,35,178,27.13636485
497.447433,88.38848489,36,1,39,135,32.00273766
349.8406933,62.86007961,47,2,33,154,29.85171733
277.2198588,80.94274272,33,2,33,152,26.31644623
451.8747598,51.30932495,56,2,44,100,33.40358549
393.0142621,95.65025386,32,2,39,121,30.83607537
150.7349746,95.10355469,36,2,42,179,33.91802467
459.1008873,90.9199494,32,1,44,119,29.65502744
478.7869418,88.5717969,31,1,57,155,28.3353235
332.1227787,55.76601144,18,2,48,160,26.17722622
128.9332807,58.04737148,32,2,54,147,30.55664247
370.4388647,98.25590825,26,1,41,147,21.00646191
107.8348303,68.24464854,48,1,29,180,33.71949594
362.312734,81.46679323,59,1,35,135,20.21446015
457.9121574,77.09684081,27,1,24,130,22.56657124
467.5693577,95.82176784,35,2,52,149,27.20784907
110.0700706,101.5133637,28,1,39,108,33.6216158
331.4892426,55.41527591,52,1,33,141,19.39633492
127.7442821,61.09023392,19,1,57,152,18.73996905
431.9426192,59.29253661,18,2,54,112,29.53319717
198.2736314,75.33957928,21,1,25,151,21.20862949
363.1560243,52.02615637,31,1,56,168,30.52469977
111.1425702,75.1770531,54,2,43,145,33.54474301
150.1410235,64.5266671,51,2,56,144,21.35768018
481.6067745,80.12468859,47,2,38,119,33.22753018
168.4831139,93.61037804,29,1,29,120,32.55852916
268.6945229,56.40817284,46,1,48,140,29.01415814
184.7702042,62.35928088,55,1,50,167,33.52461055
195.8123279,58.75270324,18,1,50,104,30.34225858
307.3688578,87.73021214,57,2,28,171,22.65342875
122.7541083,94.32819881,26,1,59,138,28.50715327
442.5008049,90.51900516,52,1,20,111,28.48469078
450.8147547,87.43605223,46,2,37,153,28.23472224
390.6433627,49.6828942,60,2,40,156,24.58150878
457.4983185,57.09360778,55,2,31,105,32.32734575
428.5207004,63.31113777,34,2,60,180,23.85222176
490.7181597,51.5820087,55,2,45,145,25.17403413
482.0553001,73.15312368,53,1,59,153,19.09651282
364.9946185,88.89667114,30,1,55,176,33.8141992
200.4664974,73.3936895,37,1,53,173,30.67454526
252.5886307,93.74600738,58,2,33,127,26.82333142
188.5118981,55.3824446,43,1,55,124,20.22808918
248.0626346,91.60142185,26,1,35,160,22.29194049
289.1200478,86.30990968,21,1,46,129,26.21053589
341.3107278,89.89991683,29,1,57,165,33.67106054
114.4655463,96.96550754,45,2,43,116,22.36593955
373.873671,102.3021725,57,2,39,162,30.40643581
472.6242176,83.1075405,49,1,53,173,27.00110069
439.8811974,94.23245234,21,1,36,171,33.49693479
399.3272835,75.12069522,21,1,21,116,25.38049498
243.2551923,96.95448078,41,1,27,159,32.53811505
387.3118697,78.66237206,51,2,42,148,30.3460805
290.6805495,64.83302914,45,2,60,112,32.23271642
231.9286585,79.67153202,60,1,25,159,24.4680656
443.597304,89.2733785,49,1,46,128,30.80663814
352.8776006,70.89227544,24,1,47,177,25.95693473
144.1033047,74.16900366,30,1,42,155,28.98897211
484.5551981,90.23921602,49,2,38,122,31.34323422
491.479648,70.20379551,21,2,44,117,24.45878989
201.0190131,74.56400464,35,1,24,152,28.24566501
236.5460231,67.49215581,46,1,41,142,25.12976136
469.4161187,62.68789376,41,2,51,113,32.23600511
447.0781353,58.69766403,42,1,27,114,21.83867321
463.3947209,58.9912116,42,2,31,142,27.47485231
415.3718827,81.6119992,26,1,23,111,29.40555691
407.8871766,102.3882626,22,1,60,100,22.03831078
456.7756269,65.1594228,60,2,38,117,25.95322649
136.0594544,66.22566804,26,2,24,136,21.00487314
468.8302752,72.37910623,54,2,50,104,25.23085595
157.0817649,88.85741378,35,1,28,158,25.94178003
111.751021,57.52286989,57,2,20,101,19.51664023
168.5909541,79.63714232,49,1,34,144,29.16968812
164.8355452,65.72583638,29,1,53,134,20.0305735
347.9961564,90.24824648,37,2,55,119,21.48998333
352.823883,95.2920335,28,2,22,161,32.0751269
244.4287492,96.06977401,40,2,41,124,20.00642562
200.7454917,66.81281498,42,2,27,105,30.64877695
146.937711,75.19528071,45,2,27,180,23.48668546
363.4092889,65.71763344,39,1,43,125,27.71777728
373.8291912,80.74262354,32,2,46,149,29.11525972
151.4155948,61.76751465,60,1,46,154,21.20417245
327.115717,70.67140056,50,2,39,132,24.26789239
441.7395261,62.85780514,53,1,38,145,28.46606863
177.7901169,68.76215853,59,2,37,163,34.91946786
113.6697847,69.4800604,50,2,32,101,20.26612483
215.4243948,100.8639396,21,1,50,150,19.20635713
446.0741014,69.40154407,31,2,43,178,21.12553756
145.9088072,66.19645976,32,2,26,147,32.70992637
246.4561285,86.58270963,50,2,30,133,28.93783408
313.1536006,54.41119747,37,1,47,160,22.87054684
122.4882288,59.54011518,32,1,56,157,32.51478881
419.8575131,95.88345962,56,2,33,169,31.58436842
292.4028831,64.76070855,18,2,29,171,25.81101004
343.5172648,62.71032988,25,2,57,154,18.82826011
380.8991534,64.30481782,32,1,24,126,20.70783762
366.5420036,53.36747226,59,2,57,162,26.61867143
187.2386368,55.85553212,26,2,38,133,23.6552874
369.8809791,80.04380652,32,1,60,132,31.32306576
395.7500898,61.11632834,45,2,47,129,21.12526789
475.4172127,78.49825035,55,2,60,161,22.17529557
130.1609002,91.68087007,34,1,55,126,26.66552368
393.9494941,61.62245572,18,1,57,113,19.39084723
157.4587163,101.3648142,43,2,55,159,30.23903789
489.4733095,58.00317301,24,2,47,129,19.67119098
119.1021721,94.28464187,31,1,32,153,26.88681857
321.6806534,51.09039467,60,1,48,107,27.8078546
217.1943395,82.39182961,26,1,60,146,30.93696137
139.9685597,57.75773425,59,1,49,152,27.29982596
212.7413003,94.80011558,33,1,51,117,30.82953135
222.9783623,54.53767515,22,1,56,142,33.97393468
371.4576105,88.17537088,28,2,22,154,27.50650321
418.2137342,46.50087604,32,1,48,143,33.98884395
488.2404117,57.4168592,21,2,54,180,23.05149438
324.8410804,67.01157952,57,2,46,163,21.2765389
183.7605829,89.0123574,31,1,52,128,32.76208383
238.4616299,53.27258113,44,2,28,145,22.45541908
190.2634238,96.73691007,46,1,29,138,29.19806512
237.3053481,97.21901028,60,2,48,168,27.37176042
299.5599261,87.82381873,55,1,25,162,24.17044035
421.6028638,89.51462125,24,1,48,101,18.63141685
385.1032875,99.22278628,31,2,42,171,26.49886891
206.605811,85.33116113,51,1,32,101,25.83735745
330.0282042,91.4459477,54,1,56,104,29.51867553
302.0901507,77.67873809,60,1,47,169,24.51200964
411.0609613,74.13113961,60,1,30,135,26.59809889
334.3754201,93.43334642,39,2,54,156,34.21275499
414.0054575,78.00177188,45,1,25,131,29.43579839
434.8070411,89.571121,19,1,35,146,33.21431804
441.7966183,61.43390244,26,2,52,138,19.59542683
484.0864916,54.628443,40,2,47,167,34.55015317
493.9120812,83.8698461,39,1,33,147,34.82789516
454.9942599,72.52036458,60,1,53,101,29.49815005
185.4069729,95.66822165,58,2,39,145,31.85458794
498.2554866,76.42392404,52,1,30,131,33.85615343
121.4645148,85.2359183,27,1,49,121,19.70746783
107.9978503,70.06582447,31,1,48,174,24.85891758
137.8747956,75.94318629,34,2,39,128,31.33239647
205.1933391,89.56335415,23,2,36,162,28.18265325
150.4140416,100.6023174,33,1,42,166,23.49161207
360.8254881,50.33295346,26,2,58,124,27.67047993
273.2786325,90.90626568,53,2,25,170,27.79979834
289.5587943,93.02843636,38,2,23,130,25.64620727
475.2357115,56.74892433,46,1,31,117,18.62754606
280.2894688,84.66381767,36,2,28,105,25.17914153
431.0176869,81.72246504,45,1,39,129,27.52957065
462.3158519,76.56901148,47,2,57,144,29.91488189
362.595183,101.1755191,39,1,41,108,31.76716222
391.7835469,73.31132734,43,1,40,146,32.06085973
259.7625008,88.2767031,48,2,27,158,18.74687152
237.3963641,79.3518408,54,1,35,138,27.92373424
116.7932719,72.62195394,34,1,33,144,19.65833045
411.7733659,73.8491894,40,2,42,108,24.54797304
339.4432092,69.56302398,31,2,21,116,23.93124877
253.8585648,80.31677735,35,1,30,139,24.30970229
178.3639678,80.26521433,28,2,23,109,20.04086353
213.063698,103.6244613,30,1,35,103,34.14978656
337.5281436,60.73902074,50,1,28,163,24.14918586
360.2880127,79.26662528,30,1,48,115,22.25079433
240.861515,61.20115123,35,2,47,159,19.32809017
250.6985746,54.77800664,40,2,42,176,32.07759253
442.8657327,88.68895611,19,1,43,172,33.50493263
257.1297731,102.519595,52,1,59,130,23.91775574
461.815491,101.2848883,23,1,49,172,30.23034493
294.65387,94.78722629,48,1,39,161,34.58362338
432.2227903,95.91083098,42,2,24,116,23.42276285
439.2711422,58.62532326,35,1,50,120,27.7205049
343.4809115,90.52240383,34,2,30,113,27.54579384
420.4928197,88.80335515,55,2,21,147,21.33781427
157.3742917,87.64419896,42,1,38,173,22.90343322
200.5409972,59.83043376,22,1,43,161,19.78294138
353.2894806,60.52598998,25,1,56,132,24.54458911
444.87959,84.34462207,25,1,58,131,20.94199295
227.4405981,79.41455059,48,2,48,139,30.01620269
316.7751956,79.2412128,57,1,30,102,26.46304254
354.1458715,53.93161841,32,1,57,142,31.37320281
175.3295869,68.45218268,26,1,35,132,28.39202405
189.3188521,93.14378336,22,1,51,131,30.45664158
399.2910201,61.64477736,53,1,51,129,19.59858661
301.4152267,59.48706598,19,2,43,174,22.52782587
103.2552173,68.90407495,39,2,53,114,22.00936543
121.0820319,95.85148267,44,2,25,134,27.98109424
499.1090321,68.57306698,52,2,22,111,34.16341131
467.0797734,82.34991081,56,1,37,148,22.49758241
220.929529,61.75302326,24,1,26,172,33.05008357
466.7225232,77.2466548,36,1,36,129,25.35510739
395.7734863,93.15272647,31,2,46,121,19.1025014
185.0191383,87.23107524,46,2,47,164,23.90279975
221.6916523,78.76745262,59,2,43,171,22.23209333
331.302938,81.3605358,47,2,25,166,23.09110724
265.9702803,52.41010468,21,1,38,155,30.14077438
278.1134911,59.3323199,51,1,32,128,23.63974028
109.2141555,54.13104904,57,1,51,175,34.51324503
121.8467044,72.21254181,28,2,58,157,32.91011115
475.0412342,53.36399817,34,2,60,101,22.26188997
174.1162671,90.87630536,35,1,28,133,20.46404907
170.7656707,78.73603491,35,2,20,105,33.98419008
241.0587241,87.90121044,33,1,28,123,21.59156158
286.3241439,76.23236802,21,2,58,141,34.20455963
325.8025129,100.0031307,49,2,33,111,32.93733525
478.8975791,78.83573777,19,1,34,176,21.26434852
242.3678866,94.17610143,36,1,27,110,28.85451594
343.6679866,84.60123836,49,1,24,138,29.63672526
239.7774609,82.68550899,44,1,54,157,24.11668598
129.7516826,59.43362417,30,1,56,118,34.51125401
201.881371,74.30352853,49,1,31,114,25.62478162
138.0624668,94.25142582,50,1,23,148,30.07378013
262.0190788,88.25256546,24,1,27,119,26.17186467
229.9273813,79.94786924,20,1,45,145,22.01014448
177.6027613,64.99922757,39,2,42,150,25.84739587
347.4740588,90.94993267,28,1,37,106,23.01283506
242.1204422,77.30061187,26,1,43,161,21.58360173
283.6387825,68.17548025,54,2,23,112,27.83495755
231.6998291,53.09121027,55,2,29,122,25.78102701
382.372194,80.25117334,26,2,37,126,28.74107321
350.5420888,87.39564786,45,2,52,102,26.2018579
208.5142333,101.8376754,47,2,36,152,25.44103119
319.3893387,60.63710295,41,1,24,100,27.83001511
327.1062406,78.05298817,55,2,25,144,21.68087448
360.1036808,68.4306609,39,1,45,177,28.9127734
101.0306114,74.59548482,57,1,35,117,18.94557462
223.8951789,90.42507815,50,1,35,122,21.29646339
374.0636324,47.74632133,52,1,38,141,25.80699577
383.7126002,55.10639335,22,2,41,157,31.22591142
297.1259247,66.78047451,45,2,59,123,19.20281812
185.9323285,84.32861989,59,2,23,109,30.75002814
346.1952082,55.04847354,56,2,51,142,27.50760672
100.0094034,58.738771,32,2,31,167,26.03899208
447.2728332,72.34585928,42,1,54,171,32.0472894
329.204378,90.89947909,27,2,40,124,27.39884697
453.0118821,76.8242889,58,1,43,164,29.70874035
469.542637,64.38136738,37,1,33,118,27.34163226
457.1221834,69.33009415,54,2,60,149,31.70149805
349.0087686,63.74754497,41,2,39,132,31.0463119
102.2668473,70.04772681,39,1,22,129,21.47072607
455.2062646,47.29607698,60,1,53,134,30.63064115
485.713515,58.58649226,39,2,59,157,24.08458173
151.4667874,94.50400603,31,2,46,120,25.78036221
136.3665858,70.16307031,44,1,45,110,21.70019614
440.8798875,73.61550208,19,2,50,156,18.91976404
268.3238855,85.10029611,45,2,51,115,34.86608991
273.0494301,98.52129854,20,1,41,113,32.33464783
449.0734065,86.77244173,59,2,60,159,22.42108748
207.4061012,58.1119334,47,1,35,163,34.62697072
486.6473224,75.71668196,48,1,31,166,22.01125337
104.6120676,93.10136225,21,1,58,152,24.8687511
134.7750621,92.17014278,59,2,43,150,26.00944919
303.1666935,99.91355163,54,1,30,106,33.9448297
103.8367653,56.25432233,50,1,27,145,34.56258866
363.1646549,78.06436911,47,1,50,142,30.99322112
266.6535989,52.91642995,44,2,48,163,27.42442235
